Product ID,Category,Inventory Level,Units Sold,Price,Discount,Demand Forecast,Inventory Gap,Days of Inventory,Inventory Status,Suggested Order,Competitor Pricing
P0005,Electronics,242,64,51.84,0,58.58,183.42000000000002,4.1,Overstock,0.0,50.36
P0006,Furniture,338,285,36.27,20,300.06,37.94,1.1,Overstock,0.0,32.48
P0007,Electronics,497,465,55.39,15,471.98,25.019999999999982,1.1,Overstock,0.0,57.67
P0008,Furniture,105,19,69.52,0,23.35,81.65,4.5,Overstock,0.0,73.85
P0009,Groceries,420,128,16.59,10,135.86,284.14,3.1,Overstock,0.0,17.69
P0010,Groceries,402,239,23.1,5,238.2,163.8,1.7,Overstock,0.0,20.98
P0011,Toys,346,169,92.26,20,163.96,182.04,2.1,Overstock,0.0,93.19
P0012,Clothing,273,49,79.0,20,56.32,216.68,4.8,Overstock,0.0,83.5
P0013,Clothing,315,252,33.61,15,248.21,66.78999999999999,1.3,Overstock,0.0,37.6
P0014,Clothing,253,136,82.2,5,128.7,124.30000000000001,2.0,Overstock,0.0,86.78
P0015,Clothing,265,185,76.83,20,201.88,63.120000000000005,1.3,Overstock,0.0,77.65
P0016,Clothing,365,99,61.05,5,108.68,256.32,3.4,Overstock,0.0,58.36
P0017,Furniture,397,212,61.74,0,228.32,168.68,1.7,Overstock,0.0,66.32
P0018,Groceries,354,41,71.09,15,47.7,306.3,7.4,Overstock,0.0,72.67
P0019,Toys,243,119,81.13,5,119.05,123.95,2.0,Overstock,0.0,85.58
P0020,Toys,138,5,72.3,20,-0.22,138.22,-627.3,Overstock,0.0,69.35
P0001,Furniture,270,169,73.17,15,178.73,91.27000000000001,1.5,Overstock,0.0,75.17
P0002,Electronics,173,173,67.91,5,191.45,-18.44999999999999,0.9,Stockout Risk,18.44999999999999,66.94
P0003,Groceries,175,146,90.7,10,143.82,31.180000000000007,1.2,Overstock,0.0,89.63
P0004,Electronics,178,161,20.07,20,154.66,23.340000000000003,1.2,Overstock,0.0,15.96
P0005,Electronics,207,157,98.21,15,173.59,33.41,1.2,Overstock,0.0,96.82
P0006,Electronics,272,79,42.17,5,90.78,181.22,3.0,Overstock,0.0,39.32
P0007,Toys,254,121,37.07,0,115.79,138.20999999999998,2.2,Overstock,0.0,39.96
P0008,Electronics,371,283,58.29,0,281.79,89.20999999999998,1.3,Overstock,0.0,58.15
P0009,Electronics,500,165,18.79,0,183.04,316.96000000000004,2.7,Overstock,0.0,20.13
P0010,Furniture,175,58,18.64,0,69.85,105.15,2.5,Overstock,0.0,19.77
P0011,Furniture,371,165,50.96,15,157.67,213.33,2.4,Overstock,0.0,47.55
P0012,Clothing,57,9,18.58,0,22.6,34.4,2.5,Overstock,0.0,20.32
P0013,Groceries,299,292,36.34,15,293.18,5.819999999999993,1.0,Healthy,0.0,31.5
P0014,Electronics,455,298,34.49,10,295.56,159.44,1.5,Overstock,0.0,29.55
P0015,Furniture,92,39,46.63,5,43.19,48.81,2.1,Overstock,0.0,45.12
P0016,Clothing,400,212,29.97,15,223.92,176.08,1.8,Overstock,0.0,27.8
P0017,Toys,280,222,18.78,20,236.63,43.370000000000005,1.2,Overstock,0.0,13.87
P0018,Clothing,341,277,62.28,0,289.85,51.14999999999998,1.2,Overstock,0.0,63.87
P0019,Toys,208,193,11.06,10,194.55,13.449999999999989,1.1,Overstock,0.0,6.84
P0020,Furniture,262,182,93.12,0,197.46,64.53999999999999,1.3,Overstock,0.0,97.49
P0001,Clothing,374,81,45.15,10,89.72,284.28,4.2,Overstock,0.0,40.67
P0002,Furniture,140,110,90.08,15,109.03,30.97,1.3,Overstock,0.0,85.18
P0003,Clothing,329,123,28.06,20,118.07,210.93,2.8,Overstock,0.0,25.1
P0004,Furniture,228,122,22.77,15,124.45,103.55,1.8,Overstock,0.0,17.79
P0005,Toys,419,90,61.55,5,93.46,325.54,4.5,Overstock,0.0,56.81
P0006,Groceries,207,28,90.3,15,32.08,174.92000000000002,6.5,Overstock,0.0,95.17
P0007,Toys,147,0,61.6,5,15.58,131.42,9.4,Overstock,0.0,58.23
P0008,Furniture,403,69,96.7,0,65.8,337.2,6.1,Overstock,0.0,97.19
P0009,Toys,431,368,24.47,10,379.7,51.30000000000001,1.1,Overstock,0.0,29.12
P0010,Toys,226,58,76.28,10,60.57,165.43,3.7,Overstock,0.0,73.02
P0011,Clothing,184,182,65.84,5,174.21,9.789999999999992,1.1,Overstock,0.0,64.34
P0012,Toys,456,309,68.12,15,318.83,137.17000000000002,1.4,Overstock,0.0,70.97
P0013,Toys,173,75,22.1,10,71.36,101.64,2.4,Overstock,0.0,17.88
P0014,Groceries,74,52,78.5,5,67.68,6.319999999999993,1.1,Overstock,0.0,81.23
P0015,Toys,227,81,69.47,5,88.06,138.94,2.6,Overstock,0.0,72.36
P0016,Clothing,443,265,76.19,15,260.54,182.45999999999998,1.7,Overstock,0.0,78.55
P0017,Toys,395,382,58.4,20,379.98,15.019999999999982,1.0,Healthy,0.0,59.93
P0018,Furniture,349,300,60.43,20,305.59,43.410000000000025,1.1,Overstock,0.0,56.16
P0019,Groceries,181,42,47.52,10,53.01,127.99000000000001,3.4,Overstock,0.0,43.19
P0020,Toys,230,168,63.42,20,173.86,56.139999999999986,1.3,Overstock,0.0,64.48
P0001,Toys,236,98,36.27,5,103.64,132.36,2.3,Overstock,0.0,36.27
P0002,Groceries,87,33,94.44,20,49.62,37.38,1.8,Overstock,0.0,95.28
P0003,Groceries,181,159,84.86,0,157.84,23.159999999999997,1.1,Overstock,0.0,81.26
P0004,Groceries,411,88,64.61,20,106.64,304.36,3.9,Overstock,0.0,66.82
P0005,Furniture,495,216,84.68,5,214.97,280.03,2.3,Overstock,0.0,80.67
P0006,Toys,346,38,31.94,15,39.66,306.34000000000003,8.7,Overstock,0.0,35.7
P0007,Electronics,491,337,94.08,15,341.19,149.81,1.4,Overstock,0.0,98.29
P0008,Furniture,51,1,95.6,15,5.37,45.63,9.5,Overstock,0.0,93.06
P0009,Groceries,340,328,71.8,20,333.2,6.800000000000011,1.0,Healthy,0.0,76.45
P0010,Clothing,376,139,59.4,20,138.45,237.55,2.7,Overstock,0.0,56.03
P0011,Clothing,97,58,72.16,0,59.56,37.44,1.6,Overstock,0.0,74.32
P0012,Furniture,119,23,77.41,10,42.0,77.0,2.8,Overstock,0.0,80.68
P0013,Clothing,100,16,75.73,20,24.09,75.91,4.2,Overstock,0.0,77.57
P0014,Furniture,457,12,62.75,10,10.81,446.19,42.3,Overstock,0.0,63.37
P0015,Furniture,255,43,62.19,5,46.64,208.36,5.5,Overstock,0.0,65.52
P0016,Electronics,463,310,93.66,15,304.63,158.37,1.5,Overstock,0.0,96.04
P0017,Toys,207,91,75.45,15,94.26,112.74,2.2,Overstock,0.0,75.58
P0018,Electronics,283,49,72.74,10,63.14,219.86,4.5,Overstock,0.0,74.73
P0019,Clothing,378,140,77.61,20,149.38,228.62,2.5,Overstock,0.0,76.52
P0020,Groceries,424,207,27.1,20,205.64,218.36,2.1,Overstock,0.0,29.73
P0001,Toys,430,222,27.02,10,215.78,214.22,2.0,Overstock,0.0,22.44
P0002,Furniture,259,63,70.11,10,81.3,177.7,3.2,Overstock,0.0,70.07
P0003,Toys,124,63,19.69,20,72.53,51.47,1.7,Overstock,0.0,17.8
P0004,Groceries,150,26,14.95,5,26.67,123.33,5.6,Overstock,0.0,19.18
P0005,Toys,142,112,37.88,0,128.27,13.72999999999999,1.1,Overstock,0.0,34.06
P0006,Groceries,137,20,69.47,10,23.6,113.4,5.8,Overstock,0.0,66.93
P0007,Toys,312,113,27.05,20,131.64,180.36,2.4,Overstock,0.0,23.96
P0008,Clothing,223,125,70.17,0,121.74,101.26,1.8,Overstock,0.0,74.67
P0009,Groceries,114,82,67.29,15,93.2,20.799999999999997,1.2,Overstock,0.0,66.43
P0010,Electronics,471,432,50.77,15,433.42,37.579999999999984,1.1,Overstock,0.0,50.11
P0011,Electronics,278,235,74.1,5,248.77,29.22999999999999,1.1,Overstock,0.0,76.01
P0012,Toys,140,64,66.3,10,77.64,62.36,1.8,Overstock,0.0,62.55
P0013,Furniture,161,147,36.2,15,144.23,16.77000000000001,1.1,Overstock,0.0,38.08
P0014,Electronics,197,31,20.7,15,42.61,154.39,4.6,Overstock,0.0,16.65
P0015,Clothing,498,391,45.22,20,405.36,92.63999999999999,1.2,Overstock,0.0,43.82
P0016,Groceries,423,58,10.82,0,76.69,346.31,5.5,Overstock,0.0,15.52
P0017,Clothing,185,22,92.24,10,20.46,164.54,9.0,Overstock,0.0,87.74
P0018,Groceries,220,35,60.62,0,50.84,169.16,4.3,Overstock,0.0,57.16
P0019,Groceries,451,417,46.6,5,435.36,15.639999999999986,1.0,Healthy,0.0,50.44
P0020,Electronics,456,148,39.87,5,147.46,308.53999999999996,3.1,Overstock,0.0,38.54
P0001,Toys,309,174,16.42,5,191.16,117.84,1.6,Overstock,0.0,20.26
P0002,Toys,88,3,76.9,20,4.8,83.2,18.3,Overstock,0.0,74.28
P0003,Electronics,163,80,24.68,0,92.9,70.1,1.8,Overstock,0.0,26.73
P0004,Groceries,361,268,63.29,5,264.34,96.66000000000003,1.4,Overstock,0.0,65.61
P0005,Clothing,500,88,90.68,15,93.66,406.34000000000003,5.3,Overstock,0.0,89.44
P0006,Furniture,368,154,66.56,15,160.93,207.07,2.3,Overstock,0.0,63.92
P0007,Clothing,441,109,65.05,5,118.82,322.18,3.7,Overstock,0.0,65.63
P0008,Clothing,204,18,35.65,10,37.8,166.2,5.4,Overstock,0.0,32.85
P0009,Groceries,389,181,87.27,5,198.67,190.33,2.0,Overstock,0.0,86.88
P0010,Toys,83,31,32.53,10,30.76,52.239999999999995,2.7,Overstock,0.0,27.9
P0011,Groceries,116,60,30.62,10,71.53,44.47,1.6,Overstock,0.0,27.93
P0012,Toys,389,117,15.89,5,123.05,265.95,3.2,Overstock,0.0,19.44
P0013,Toys,57,50,60.51,20,55.72,1.2800000000000011,1.0,Healthy,0.0,65.46
P0014,Furniture,330,311,36.95,10,322.02,7.980000000000018,1.0,Healthy,0.0,37.61
P0015,Electronics,140,26,29.52,0,41.2,98.8,3.4,Overstock,0.0,29.44
P0016,Clothing,334,5,50.04,15,16.35,317.65,20.4,Overstock,0.0,48.07
P0017,Groceries,194,14,24.93,20,21.17,172.82999999999998,9.2,Overstock,0.0,20.02
P0018,Toys,222,111,70.1,0,106.91,115.09,2.1,Overstock,0.0,71.03
P0019,Furniture,315,300,45.08,15,290.46,24.54000000000002,1.1,Overstock,0.0,44.25
P0020,Electronics,173,97,22.81,0,114.83,58.17,1.5,Overstock,0.0,21.87
P0001,Groceries,91,52,80.46,20,57.7,33.3,1.6,Overstock,0.0,83.16
P0002,Electronics,167,15,86.64,5,23.55,143.45,7.1,Overstock,0.0,82.59
P0003,Furniture,430,422,63.24,0,433.41,-3.410000000000025,1.0,Healthy,0.0,65.74
P0004,Clothing,397,221,42.56,5,226.38,170.62,1.8,Overstock,0.0,47.06
P0005,Furniture,443,195,48.71,10,204.17,238.83,2.2,Overstock,0.0,48.05
P0006,Groceries,54,11,14.99,20,15.37,38.63,3.5,Overstock,0.0,19.21
P0007,Groceries,288,236,67.9,10,234.75,53.25,1.2,Overstock,0.0,70.15
P0008,Groceries,225,172,68.05,15,167.31,57.69,1.3,Overstock,0.0,63.87
P0009,Groceries,198,85,37.3,15,97.64,100.36,2.0,Overstock,0.0,36.81
P0010,Electronics,260,99,15.26,15,104.49,155.51,2.5,Overstock,0.0,18.7
P0011,Furniture,70,38,20.88,20,52.44,17.560000000000002,1.3,Overstock,0.0,16.32
P0012,Clothing,442,187,91.85,5,192.08,249.92,2.3,Overstock,0.0,94.92
P0013,Toys,376,221,92.75,0,216.19,159.81,1.7,Overstock,0.0,92.74
P0014,Electronics,235,102,98.72,15,93.63,141.37,2.5,Overstock,0.0,96.93
P0015,Toys,300,259,59.48,0,271.98,28.019999999999982,1.1,Overstock,0.0,63.3
P0016,Electronics,202,157,87.24,5,170.06,31.939999999999998,1.2,Overstock,0.0,82.89
P0017,Groceries,358,70,40.74,5,77.74,280.26,4.6,Overstock,0.0,37.27
P0018,Electronics,438,424,57.48,0,426.94,11.060000000000002,1.0,Healthy,0.0,52.93
P0019,Clothing,276,49,61.34,5,67.05,208.95,4.1,Overstock,0.0,64.22
P0020,Electronics,170,36,30.47,10,30.72,139.28,5.5,Overstock,0.0,27.02
P0001,Groceries,433,190,64.58,0,197.39,235.61,2.2,Overstock,0.0,66.49
P0002,Toys,334,78,96.22,10,91.95,242.05,3.6,Overstock,0.0,92.55
P0003,Clothing,414,374,41.86,5,378.71,35.29000000000002,1.1,Overstock,0.0,42.28
P0004,Furniture,483,309,91.09,0,299.27,183.73000000000002,1.6,Overstock,0.0,94.02
P0005,Electronics,62,14,35.93,5,20.41,41.59,3.0,Overstock,0.0,32.52
P0006,Clothing,409,269,31.99,10,270.27,138.73000000000002,1.5,Overstock,0.0,34.49
P0007,Electronics,106,2,21.06,10,-7.9,113.9,-13.4,Overstock,0.0,20.93
P0008,Furniture,470,344,55.05,10,344.76,125.24000000000001,1.4,Overstock,0.0,55.28
P0009,Groceries,227,80,17.68,20,78.75,148.25,2.9,Overstock,0.0,15.4
P0010,Electronics,145,114,83.32,20,107.72,37.28,1.3,Overstock,0.0,86.02
P0011,Toys,78,26,20.38,10,20.42,57.58,3.8,Overstock,0.0,24.93
P0012,Clothing,303,124,27.13,5,140.17,162.83,2.2,Overstock,0.0,28.88
P0013,Electronics,192,65,51.72,10,67.89,124.11,2.8,Overstock,0.0,49.58
P0014,Electronics,100,66,23.74,10,66.55,33.45,1.5,Overstock,0.0,26.37
P0015,Toys,78,61,44.74,5,58.01,19.990000000000002,1.3,Overstock,0.0,48.18
P0016,Clothing,324,113,17.24,20,107.69,216.31,3.0,Overstock,0.0,13.07
P0017,Groceries,249,156,71.0,5,160.99,88.00999999999999,1.5,Overstock,0.0,70.88
P0018,Furniture,105,42,23.85,5,36.18,68.82,2.9,Overstock,0.0,21.79
P0019,Furniture,443,130,57.0,10,141.21,301.78999999999996,3.1,Overstock,0.0,58.27
P0020,Electronics,451,184,71.72,0,188.23,262.77,2.4,Overstock,0.0,69.22
P0001,Groceries,351,283,41.62,15,278.42,72.57999999999998,1.3,Overstock,0.0,42.04
P0002,Toys,413,354,30.62,0,367.46,45.54000000000002,1.1,Overstock,0.0,32.18
P0003,Toys,248,113,26.64,5,116.66,131.34,2.1,Overstock,0.0,28.21
P0004,Clothing,477,63,62.88,0,68.78,408.22,6.9,Overstock,0.0,59.21
P0005,Groceries,488,343,27.65,5,334.36,153.64,1.5,Overstock,0.0,26.73
P0006,Electronics,119,10,81.79,20,13.4,105.6,8.9,Overstock,0.0,81.9
P0007,Groceries,410,339,24.54,0,336.15,73.85000000000002,1.2,Overstock,0.0,28.94
P0008,Electronics,236,23,44.96,5,33.39,202.61,7.1,Overstock,0.0,41.59
P0009,Furniture,422,405,65.35,20,400.6,21.399999999999977,1.1,Overstock,0.0,60.45
P0010,Toys,70,70,59.33,20,60.17,9.829999999999998,1.2,Overstock,0.0,55.88
P0011,Electronics,163,73,60.48,15,81.54,81.46,2.0,Overstock,0.0,62.33
P0012,Electronics,207,65,84.9,5,68.05,138.95,3.0,Overstock,0.0,84.67
P0013,Clothing,165,70,56.26,10,85.69,79.31,1.9,Overstock,0.0,54.25
P0014,Clothing,283,75,12.77,10,84.15,198.85,3.4,Overstock,0.0,17.13
P0015,Clothing,433,98,32.59,20,114.05,318.95,3.8,Overstock,0.0,35.89
P0016,Toys,145,84,46.87,0,101.98,43.019999999999996,1.4,Overstock,0.0,49.07
P0017,Electronics,495,398,97.45,10,416.98,78.01999999999998,1.2,Overstock,0.0,97.81
P0018,Toys,486,162,90.93,5,158.16,327.84000000000003,3.1,Overstock,0.0,90.51
P0019,Groceries,388,102,67.48,0,118.6,269.4,3.3,Overstock,0.0,70.33
P0020,Clothing,181,57,15.12,20,66.71,114.29,2.7,Overstock,0.0,11.56
P0001,Clothing,196,70,61.07,10,63.05,132.95,3.1,Overstock,0.0,63.84
P0002,Furniture,72,67,31.69,20,72.43,-0.4300000000000068,1.0,Healthy,0.0,34.41
P0003,Groceries,84,42,39.11,5,37.28,46.72,2.3,Overstock,0.0,37.89
P0004,Furniture,86,67,82.99,15,86.71,-0.7099999999999937,1.0,Healthy,0.0,79.71
P0005,Furniture,87,84,64.67,0,99.57,-12.569999999999993,0.9,Stockout Risk,12.569999999999993,64.16
P0006,Clothing,190,17,98.77,10,12.2,177.8,15.6,Overstock,0.0,102.3
P0007,Groceries,337,47,44.28,10,62.07,274.93,5.4,Overstock,0.0,47.17
P0008,Clothing,230,133,53.42,20,147.59,82.41,1.6,Overstock,0.0,53.76
P0009,Clothing,130,43,26.69,0,53.01,76.99000000000001,2.5,Overstock,0.0,22.1
P0010,Furniture,327,93,57.72,20,89.95,237.05,3.6,Overstock,0.0,60.78
P0011,Clothing,406,232,15.38,0,227.31,178.69,1.8,Overstock,0.0,11.25
P0012,Furniture,213,10,36.07,0,10.88,202.12,19.6,Overstock,0.0,31.17
P0013,Clothing,73,2,22.65,20,6.19,66.81,11.8,Overstock,0.0,25.68
P0014,Furniture,448,287,20.75,15,280.85,167.14999999999998,1.6,Overstock,0.0,21.19
P0015,Furniture,452,160,82.17,15,179.18,272.82,2.5,Overstock,0.0,78.36
P0016,Furniture,216,43,65.17,5,59.15,156.85,3.7,Overstock,0.0,65.4
P0017,Clothing,362,166,70.06,0,175.25,186.75,2.1,Overstock,0.0,74.21
P0018,Electronics,81,50,86.7,0,44.05,36.95,1.8,Overstock,0.0,83.13
P0019,Electronics,319,60,18.44,5,67.04,251.95999999999998,4.8,Overstock,0.0,20.22
P0020,Electronics,207,58,92.34,5,64.46,142.54000000000002,3.2,Overstock,0.0,94.23
P0001,Toys,154,76,48.57,20,74.4,79.6,2.1,Overstock,0.0,46.89
P0002,Clothing,335,249,33.35,20,267.2,67.80000000000001,1.3,Overstock,0.0,37.67
P0003,Electronics,316,15,74.19,15,27.96,288.04,11.3,Overstock,0.0,71.34
P0004,Furniture,86,53,90.61,10,71.02,14.980000000000004,1.2,Overstock,0.0,87.54
P0005,Furniture,358,150,25.59,0,141.54,216.46,2.5,Overstock,0.0,29.22
P0006,Clothing,186,150,45.81,15,141.4,44.599999999999994,1.3,Overstock,0.0,47.17
P0007,Toys,222,66,67.77,15,74.77,147.23000000000002,3.0,Overstock,0.0,67.53
P0008,Groceries,396,237,22.32,5,227.09,168.91,1.7,Overstock,0.0,20.95
P0009,Furniture,105,43,10.23,5,38.71,66.28999999999999,2.7,Overstock,0.0,8.59
P0010,Toys,288,198,92.39,10,212.85,75.15,1.4,Overstock,0.0,97.08
P0011,Electronics,411,26,24.72,5,42.25,368.75,9.7,Overstock,0.0,24.12
P0012,Toys,338,120,61.61,20,115.82,222.18,2.9,Overstock,0.0,64.78
P0013,Groceries,76,28,48.36,5,34.44,41.56,2.2,Overstock,0.0,49.79
P0014,Groceries,50,1,33.08,20,8.26,41.74,6.1,Overstock,0.0,36.95
P0015,Clothing,149,85,22.35,15,78.15,70.85,1.9,Overstock,0.0,25.53
P0016,Furniture,88,13,42.55,10,15.67,72.33,5.6,Overstock,0.0,42.52
P0017,Toys,246,94,84.71,0,111.13,134.87,2.2,Overstock,0.0,89.18
P0018,Clothing,178,131,70.56,20,139.55,38.44999999999999,1.3,Overstock,0.0,71.48
P0019,Clothing,457,62,77.06,5,79.14,377.86,5.8,Overstock,0.0,72.15
P0020,Electronics,479,418,72.18,10,410.46,68.54000000000002,1.2,Overstock,0.0,70.4
P0001,Electronics,343,300,77.43,0,312.83,30.170000000000016,1.1,Overstock,0.0,81.59
P0002,Groceries,394,291,91.3,5,288.81,105.19,1.4,Overstock,0.0,96.15
P0003,Groceries,468,298,24.43,10,316.96,151.04000000000002,1.5,Overstock,0.0,20.06
P0004,Groceries,62,42,56.33,10,61.55,0.45000000000000284,1.0,Healthy,0.0,53.13
P0005,Groceries,85,70,56.27,10,83.42,1.5799999999999983,1.0,Healthy,0.0,53.88
P0006,Electronics,218,46,17.8,20,47.52,170.48,4.6,Overstock,0.0,21.57
P0007,Electronics,263,261,96.37,15,266.98,-3.980000000000018,1.0,Healthy,0.0,92.15
P0008,Furniture,150,121,61.29,15,117.61,32.39,1.3,Overstock,0.0,60.72
P0009,Electronics,95,24,25.84,10,15.71,79.28999999999999,6.0,Overstock,0.0,21.72
P0010,Electronics,483,28,93.35,10,24.72,458.28,19.5,Overstock,0.0,95.76
P0011,Toys,73,73,25.07,15,64.54,8.459999999999994,1.1,Overstock,0.0,28.43
P0012,Clothing,108,25,79.49,20,28.56,79.44,3.8,Overstock,0.0,78.88
P0013,Clothing,111,15,32.65,5,14.09,96.91,7.9,Overstock,0.0,29.25
P0014,Furniture,196,43,45.53,5,44.52,151.48,4.4,Overstock,0.0,43.13
P0015,Toys,397,315,21.95,0,312.7,84.30000000000001,1.3,Overstock,0.0,17.61
P0016,Electronics,393,17,29.46,20,23.62,369.38,16.6,Overstock,0.0,33.59
P0017,Furniture,250,51,78.49,10,56.7,193.3,4.4,Overstock,0.0,82.06
P0018,Furniture,142,56,49.68,10,70.74,71.26,2.0,Overstock,0.0,53.54
P0019,Furniture,235,56,41.07,20,69.58,165.42000000000002,3.4,Overstock,0.0,42.68
P0020,Groceries,287,88,70.15,15,82.03,204.97,3.5,Overstock,0.0,65.16
P0001,Electronics,253,32,27.87,10,27.29,225.71,9.3,Overstock,0.0,28.81
P0002,Clothing,122,110,97.24,5,108.3,13.700000000000003,1.1,Overstock,0.0,97.73
P0003,Toys,188,86,58.43,0,103.89,84.11,1.8,Overstock,0.0,55.77
P0004,Groceries,311,234,26.38,0,244.54,66.46000000000001,1.3,Overstock,0.0,21.82
P0005,Toys,126,97,44.15,0,95.65,30.349999999999994,1.3,Overstock,0.0,41.64
P0006,Furniture,338,290,86.82,0,305.21,32.79000000000002,1.1,Overstock,0.0,82.58
P0007,Toys,268,114,68.86,5,128.68,139.32,2.1,Overstock,0.0,67.45
P0008,Electronics,373,105,12.35,20,108.54,264.46,3.4,Overstock,0.0,11.52
P0009,Groceries,89,42,57.22,0,37.49,51.51,2.4,Overstock,0.0,56.52
P0010,Electronics,478,329,72.32,0,321.97,156.02999999999997,1.5,Overstock,0.0,72.46
P0011,Groceries,469,241,75.72,10,237.03,231.97,2.0,Overstock,0.0,73.99
P0012,Furniture,71,36,46.67,15,50.32,20.68,1.4,Overstock,0.0,45.2
P0013,Clothing,260,129,42.22,0,146.54,113.46000000000001,1.8,Overstock,0.0,37.76
P0014,Electronics,422,178,45.12,20,180.22,241.78,2.3,Overstock,0.0,48.57
P0015,Toys,494,93,33.21,15,83.96,410.04,5.9,Overstock,0.0,34.99
P0016,Electronics,355,18,12.31,0,12.28,342.72,28.9,Overstock,0.0,10.71
P0017,Groceries,306,221,78.41,15,233.13,72.87,1.3,Overstock,0.0,77.07
P0018,Groceries,470,132,85.33,10,147.87,322.13,3.2,Overstock,0.0,81.1
P0019,Toys,496,279,23.9,10,287.82,208.18,1.7,Overstock,0.0,26.73
P0020,Groceries,93,80,66.42,5,70.27,22.730000000000004,1.3,Overstock,0.0,67.95
P0001,Furniture,320,102,95.18,10,115.98,204.01999999999998,2.8,Overstock,0.0,98.32
P0002,Groceries,403,371,57.4,15,379.72,23.279999999999973,1.1,Overstock,0.0,57.25
P0003,Clothing,66,60,54.12,0,51.32,14.68,1.3,Overstock,0.0,53.38
P0004,Clothing,75,5,33.98,20,15.07,59.93,5.0,Overstock,0.0,33.85
P0005,Toys,320,293,34.13,10,310.73,9.269999999999982,1.0,Healthy,0.0,34.49
P0006,Toys,451,224,20.59,0,243.43,207.57,1.9,Overstock,0.0,17.81
P0007,Electronics,444,243,22.04,0,254.96,189.04,1.7,Overstock,0.0,20.55
P0008,Toys,95,4,90.36,15,-5.24,100.24,-18.1,Overstock,0.0,88.47
P0009,Clothing,435,312,47.85,20,324.03,110.97000000000003,1.3,Overstock,0.0,48.94
P0010,Clothing,80,73,45.98,15,67.19,12.810000000000002,1.2,Overstock,0.0,41.83
P0011,Toys,246,202,69.72,10,210.38,35.620000000000005,1.2,Overstock,0.0,72.68
P0012,Clothing,388,318,46.36,5,330.04,57.95999999999998,1.2,Overstock,0.0,46.68
P0013,Groceries,197,151,54.0,5,159.39,37.610000000000014,1.2,Overstock,0.0,56.77
P0014,Clothing,465,428,75.79,15,434.81,30.189999999999998,1.1,Overstock,0.0,76.18
P0015,Groceries,280,99,13.94,20,101.83,178.17000000000002,2.7,Overstock,0.0,16.85
P0016,Groceries,398,303,33.17,20,313.1,84.89999999999998,1.3,Overstock,0.0,28.68
P0017,Furniture,347,221,85.15,15,217.62,129.38,1.6,Overstock,0.0,88.54
P0018,Clothing,262,98,61.77,10,92.02,169.98000000000002,2.8,Overstock,0.0,57.45
P0019,Electronics,185,7,53.32,5,23.99,161.01,7.7,Overstock,0.0,56.39
P0020,Electronics,131,129,84.28,10,146.73,-15.72999999999999,0.9,Stockout Risk,15.72999999999999,81.87
P0001,Groceries,282,225,28.4,20,242.78,39.22,1.2,Overstock,0.0,24.61
P0002,Electronics,389,142,59.17,20,144.79,244.21,2.7,Overstock,0.0,62.96
P0003,Furniture,500,41,30.35,5,58.46,441.54,8.6,Overstock,0.0,32.67
P0004,Furniture,468,111,48.88,10,124.88,343.12,3.7,Overstock,0.0,51.29
P0005,Furniture,480,181,33.72,0,191.52,288.48,2.5,Overstock,0.0,32.35
P0006,Clothing,148,126,80.06,10,138.71,9.289999999999992,1.1,Overstock,0.0,80.58
P0007,Toys,282,247,76.32,10,249.38,32.620000000000005,1.1,Overstock,0.0,79.62
P0008,Groceries,170,31,87.25,15,27.79,142.21,6.1,Overstock,0.0,84.81
P0009,Groceries,91,67,22.33,20,63.35,27.65,1.4,Overstock,0.0,26.93
P0010,Toys,285,169,47.41,5,181.88,103.12,1.6,Overstock,0.0,43.47
P0011,Furniture,398,44,57.16,5,41.78,356.22,9.5,Overstock,0.0,52.43
P0012,Electronics,55,9,94.43,15,6.51,48.49,8.4,Overstock,0.0,93.01
P0013,Groceries,231,46,83.82,10,56.74,174.26,4.1,Overstock,0.0,85.64
P0014,Clothing,393,121,13.1,20,112.66,280.34000000000003,3.5,Overstock,0.0,12.75
P0015,Clothing,419,158,13.72,5,163.92,255.08,2.6,Overstock,0.0,17.59
P0016,Clothing,325,62,93.19,5,80.13,244.87,4.1,Overstock,0.0,96.16
P0017,Groceries,485,113,77.75,10,126.79,358.21,3.8,Overstock,0.0,79.51
P0018,Groceries,170,31,88.98,0,24.8,145.2,6.9,Overstock,0.0,92.19
P0019,Toys,75,19,25.16,10,12.44,62.56,6.0,Overstock,0.0,21.98
P0020,Toys,479,436,23.91,15,430.18,48.81999999999999,1.1,Overstock,0.0,20.15
P0001,Toys,348,346,96.79,0,338.72,9.279999999999973,1.0,Healthy,0.0,96.45
P0002,Furniture,103,62,38.59,5,53.2,49.8,1.9,Overstock,0.0,36.94
P0003,Clothing,96,74,22.36,20,89.88,6.1200000000000045,1.1,Overstock,0.0,23.06
P0004,Groceries,366,50,38.65,5,63.17,302.83,5.8,Overstock,0.0,43.05
P0005,Furniture,360,53,58.34,0,61.61,298.39,5.8,Overstock,0.0,61.26
P0006,Electronics,474,69,97.75,0,77.18,396.82,6.1,Overstock,0.0,96.71
P0007,Clothing,363,56,13.63,0,56.42,306.58,6.4,Overstock,0.0,15.02
P0008,Clothing,364,41,44.73,5,50.37,313.63,7.2,Overstock,0.0,48.88
P0009,Toys,391,108,48.31,10,114.3,276.7,3.4,Overstock,0.0,49.65
P0010,Electronics,430,8,74.06,5,17.41,412.59,24.7,Overstock,0.0,75.86
